,canal_ID,video_ID,video_Title
108,UC7QZIf0dta-XPXsp9Hv4dTw,UGNNMqq2RJ8,INVESTIDURA: FEIJÓO acusa a SÁNCHEZ de &quot;ATRACAR a la DEMOCRACIA española&quot; con la AMNISTÍA | RTVE
109,UCnsvJeZO4RigQ898WdDNoBw,jtCiqX-kFfc,INVESTIDURA | Manifestaciones contra la amnistía y la investidura de Sánchez en el Congreso |EL PAÍS
110,UCwd8Byi93KbnsYmCcKLExvQ,hqQvlnj48hI,España sale a la calle: indignación ante la ley de amnistía que prepara Sánchez con Puigdemont
111,UCvJS-YNyaWyOucx8bGrHVvw,PpppGELTkZY,Tres detenidos en la protesta contra la amnistía ante la sede del PSOE de Madrid
112,UC-9V-k1ugOGSePgIw3UevTQ,2G5JwsdheIU,"Alfonso Guerra, sobre la amnistía: &quot;Me rebelo, no lo aguanto, no lo voy a soportar&quot;"
113,UC7QZIf0dta-XPXsp9Hv4dTw,mdgIfFYRhuY,INVESTIDURA: SÁNCHEZ DEFIENDE la AMNISTÍA ante el COMITÉ FEDERAL del PSOE | RTVE Noticias
114,UCBKBDf4G9Ha4nrutKb02fJA,J_dXJRtTXjw,LEY AMNISTÍA. CONOCE SUS CONSECUENCIAS #amnistia #ley #noticia #derecho #viral #curiosidades #españa
115,UCGXbLrVe8vnkiFv7q2vYv3w,zOh0LCFDEAM,Manifestantes contra la amnistía interrumpen el minuto de silencio por Marruecos en Barcelona
116,UCnsvJeZO4RigQ898WdDNoBw,IVtWMEh4ztM,SERRAT interrumpe un concierto cuando le piden que cante el CATALÁN
117,UCdRY2RSPw1xg5g0N_hQCzWw,gnpcTeHy3CU,📈 ¿Qué opinan los españoles sobre la AMNISTÍA? | Simple Política
118,UC7QZIf0dta-XPXsp9Hv4dTw,TDz-SLk4TyM,"LEY AMNISTÍA: Abarca MÁS de una DÉCADA de &#39;PROCÉS&#39;, incluye a los POLICÍAS del 1-O | RTVE Noticias"
119,UCnsvJeZO4RigQ898WdDNoBw,jAiDNiW2j7U,Pedro Sánchez defiende la amnistía en el comité federal del PSOE por “el interés de España&quot; #shorts
120,UC7QZIf0dta-XPXsp9Hv4dTw,uhnETZsazFc,AMNISTÍA: TRES detenidos en las PROTESTAS ante la SEDE del PSOE en MADRID | RTVE Noticias
121,UC84t25xqhPEPpGY7NBZJ_eA,afdPWNIF6Ks,Mensaje de Miguel Ángel Revilla a Pedro Sánchez por la amnistía: &quot;Piénsatelo bien&quot; - El Hormiguero
122,UCEomZLuz_697Z_-KAVTqjPQ,-Ew2tHWkDE4,Opinión de Julián Galán sobre la Ley de Amnistía: &quot;Tiene difícil encaje constitucional&quot;.
123,UCdRY2RSPw1xg5g0N_hQCzWw,t1U83D5JqmM,¿Se puede APROBAR una AMNISTÍA en ESPAÑA? | Simple Política
124,UClLLRs_mFTsNT5U-DqTYAGg,G1rNGXiSDJY,Sánchez anuncia su apoyo a la amnistía &quot;en el nombre de España&quot;
125,UCyoGb3SMlTlB8CLGVH4c8Rw,mxaxWeudVUM,Manifestación en Madrid contra la amnistía a los líderes del &#39;procés&#39;
126,UCTJXx9onKH6g4cWHS9pLqsQ,XslSGSQEnW4,"La manifestación de Barcelona contra la amnistía en 1 minuto, por Alán Barroso"
127,UCrdGjkqTZVMmAOk4YDjFV-w,zhwoFFdDCNA,García-Page se subleva por fin contra Sánchez y la miserable amnistía: &quot;¡Vamos a plantear batalla!&quot;
128,UCUS73_bjTYwBFAfXbvIjM8Q,e8ek7_9PTco,Cantabria denuncia en Bruselas la ley de amnistía
129,UC8FOhz3iXhF1iqqzAFfBjmA,IXhwJA6T2PU,"Una magistrada, sobre la amnistía cree que aunque la Constitución no la mencione «no prejuzga»"
130,UCVimQoXNCZuEnZRVAbuYMiw,lwKL5kbxeNk,"Pedro Sánchez: &quot;En el nombre de España, del interés de España, defiendo la amnistía en Catalunya&quot;"
131,UC7QZIf0dta-XPXsp9Hv4dTw,EQZlO2PMdPU,LEY AMNISTÍA: SUMAR se QUERELLA contra los VOCALES CONSERVADORES del CGPJ y el PSOE se DESMARCA |
132,UCOxQk41rWFLWLPAPP_as6uA,osbc4B6ZIb8,Zapatero: &quot;La ley de amnistía no tiene reproches. Es valiente e inteligente&quot;
133,UCGXbLrVe8vnkiFv7q2vYv3w,6T7vXd3hd-0,Miles de personas protestan contra la amnistía frente a las sedes del PSOE en toda España
134,UCUBIrDsIVzRpKsClMlSlTpQ,xMwcXzSsmsA,Independencia de Cataluña: dos chicas discuten sus visiones a favor y en contra
135,UCig8aKQHLt8E35_LJKwOscA,9OyIDTbCtrU,Manifestantes contra la amnistía CORTAN GRAN VÍA y se concentran frente al CONGRESO
136,UCnsvJeZO4RigQ898WdDNoBw,Y6O33D27ios,"Feijóo: &quot;Si Puigdemont nos propone la amnistía como requisito, nos podemos ahorrar la reunión&quot;"
137,UCGXbLrVe8vnkiFv7q2vYv3w,T9cc7pzFzN4,El socialista Ibarra compara la amnistía con violar a 40 millones de españoles #Ibarra #Amnistía
138,UC7QZIf0dta-XPXsp9Hv4dTw,z2AEEDDEfi0,PUIGDEMONT: Marca las CONDICIONES para empezar a NEGOCIAR la INVESTIDURA | RTVE Noticias
139,UCvJS-YNyaWyOucx8bGrHVvw,d214O4un-pk,El Senado aprueba reformar el Reglamento para retrasar la ley de amnistía
140,UCnsvJeZO4RigQ898WdDNoBw,SMaV_9JUKwM,La reacción de Pedro Sánchez cuando un vecino le grita ‘¡que te vote Txapote!’ el 28M
141,UC7QZIf0dta-XPXsp9Hv4dTw,SNnBtQxWO60,SENADO: APROBADA la REFORMA del REGLAMENTO que DILATARÁ la LEY de AMNISTÍA | RTVE
142,UCUdOoVWuWmgo1wByzcsyKDQ,nW7Lo8teGao,Informe desde Madrid: manifestación masiva contra ley de amnistía a independentistas
143,UCUdOoVWuWmgo1wByzcsyKDQ,ZNen4lPbsE8,Informe desde Madrid: seguidores del PP protestan contra posible amnistía a independentistas
144,UC8FOhz3iXhF1iqqzAFfBjmA,MQcimSgQ65o,Almeida clama contra la amnistía y critica la «deshonra y el deshonor» de Pedro Sánchez
145,UCPd-Lf5gQkAJD5XdTmT_GGA,68UjKHKTXP4,Alsina comenta con Susanna Griso la ley de amnistía: &quot;Hay 13 gobiernos autonómicos en contra&quot;
146,UCvJS-YNyaWyOucx8bGrHVvw,E9x2uG0tFIY,Unos cincuenta españoles se concentran en Bruselas contra la ley de amnistía
147,UC7QZIf0dta-XPXsp9Hv4dTw,f6TDKV-n5vk,"ARAGONÈS, tras el pacto ERC-PSOE sobre la AMNISTÍA: &quot;Es hora de AVANZAR hacia el REFERÉNDUM&quot; | RTVE"
148,UCXISYK3xagaK5DHnhQ4X0hw,pptTnnEHctU,La BROMA de BIDEN a FELIPE VI que dejó al REY a carcajada limpia | Diario AS
149,UCUS73_bjTYwBFAfXbvIjM8Q,0CkEIRpyHlI,Miles de personas salen a la calle en contra de la amnistía en Barcelona
150,UCOxQk41rWFLWLPAPP_as6uA,osbc4B6ZIb8,Zapatero: &quot;La ley de amnistía no tiene reproches. Es valiente e inteligente&quot;
151,UC7QZIf0dta-XPXsp9Hv4dTw,EQZlO2PMdPU,LEY AMNISTÍA: SUMAR se QUERELLA contra los VOCALES CONSERVADORES del CGPJ y el PSOE se DESMARCA |
152,UCUBIrDsIVzRpKsClMlSlTpQ,xMwcXzSsmsA,Independencia de Cataluña: dos chicas discuten sus visiones a favor y en contra
153,UCig8aKQHLt8E35_LJKwOscA,9OyIDTbCtrU,Manifestantes contra la amnistía CORTAN GRAN VÍA y se concentran frente al CONGRESO
154,UC7QZIf0dta-XPXsp9Hv4dTw,-m_ZYkul6cU,LEY AMNISTÍA: FEIJÓO se reúne con CORRESPONSALES EXTRANJEROS para expresar su &quot;PREOCUPACIÓN&quot; | RTVE
155,UCnsvJeZO4RigQ898WdDNoBw,Y6O33D27ios,"Feijóo: &quot;Si Puigdemont nos propone la amnistía como requisito, nos podemos ahorrar la reunión&quot;"
